Time,Isoprene,Radiation,Oxides,Temp,RH,WS,WD,Toluene,Month,Hour,Day,Year,u,v,LAI,leaf_stage
2019/6/6 8:00,24.04812727,167.4,42.40251887,26.3,85.7,2.7,155,1.042,6,8,6,2019,-1.141069307,2.447031025,0.75028044,2
2019/6/6 9:00,38.0462909,348.1,46.5190714,27.7,80.3,2.8,158,1.609,6,9,6,2019,-1.048898462,2.596114793,0.75028044,2
2019/6/6 10:00,37.68736363,227.9,50.73701685,28.7,77,3.3,160,2.09,6,10,6,2019,-1.128666473,3.100985649,0.75028044,2
2019/6/7 6:00,5.742836363,135.8,53.39351134,20.8,81.3,2.8,294,0.824,6,6,7,2019,2.557927281,-1.138862601,0.75028044,2
2019/6/7 7:00,9.691036362,196.7,53.85991877,21.2,79.9,3.5,295,0.645,6,7,7,2019,3.172077255,-1.479163916,0.75028044,2
2019/6/7 8:00,11.48567273,315.8,55.74582707,21.7,78.1,3.1,295,0.538,6,8,7,2019,2.80955414,-1.310116611,0.75028044,2
2019/6/7 9:00,11.12674545,520.5,57.16532794,22.6,75.1,2.5,295,1.237,6,9,7,2019,2.265769468,-1.056545654,0.75028044,2
2019/6/7 10:00,15.7928,685.2,63.20834596,23.5,70.8,2.3,291,0.814,6,10,7,2019,2.147234981,-0.824246284,0.75028044,2
2019/6/7 11:00,5.38390909,686.1,71.58340107,24.7,67,1.9,360,0.782,6,11,7,2019,0,-1.9,0.75028044,2
2019/6/7 12:00,17.58743636,670.9,77.16001163,25.2,64.4,1.8,25,0.825,6,12,7,2019,-0.760712871,-1.631354017,0.75028044,2
2019/6/7 14:00,8.973181817,367,84.60225192,26.6,60,1.6,359,0.284,6,14,7,2019,0.02792385,-1.599756312,0.75028044,2
2019/6/7 16:00,11.8446,214.1,88.39434709,26.7,59.4,1.7,360,0.312,6,16,7,2019,0,-1.7,0.75028044,2
2019/6/7 17:00,14.35709091,136,89.24604766,26.4,59.3,1.3,68,0.25,6,17,7,2019,-1.205339011,-0.486988571,0.75028044,2
2019/6/7 18:00,7.896399999,53.7,86.02175281,25.7,61.6,1.7,47,0.211,6,18,7,2019,-1.243301293,-1.159397212,0.75028044,2
2019/6/8 5:00,7.537472726,51.9,48.01968661,20.9,96.8,1.6,70,0.687,6,5,8,2019,-1.503508193,-0.547232229,0.75028044,2
2019/6/8 6:00,22.25349091,146.6,47.59383634,21.5,94.3,1.9,89,1.193,6,6,8,2019,-1.899710621,-0.033159572,0.75028044,2
2019/6/8 7:00,27.6374,333.6,53.61657576,22.7,88.5,1.7,90,1.026,6,7,8,2019,-1.7,-1.04E-16,0.75028044,2
2019/6/8 8:00,30.50881818,536.1,67.50740571,24.1,79.3,1.6,114,1,6,8,8,2019,-1.461672732,0.650778629,0.75028044,2
2019/6/8 9:00,36.25165454,659.9,80.0801277,25.6,73.5,1.4,159,0.552,6,9,8,2019,-0.501715129,1.307012597,0.75028044,2
2019/6/8 10:00,22.97134545,749.8,96.34355198,26.4,68.1,2.1,90,0.516,6,10,8,2019,-2.1,-1.29E-16,0.75028044,2
2019/6/8 11:00,29.79096363,708.7,105.651422,27.4,64.7,1.4,136,0.45,6,11,8,2019,-0.972521719,1.00707572,0.75028044,2
2019/6/8 12:00,28.71418181,697.3,106.5234011,27.9,62.2,1.6,115,0.314,6,12,8,2019,-1.450092459,0.676189219,0.75028044,2
2019/6/8 14:00,32.30345454,474.3,104.1508068,28.9,56.8,1.6,133,0.114,6,14,8,2019,-1.170165923,1.091197376,0.75028044,2
2019/6/8 15:00,15.43387272,443.1,108.3687522,28.7,59.4,1.5,157,0.172,6,15,8,2019,-0.586096693,1.38075728,0.75028044,2
2019/6/8 16:00,14.35709091,283.1,106.9898085,28.4,61.2,1.3,117,0.194,6,16,8,2019,-1.158308481,0.59018765,0.75028044,2
2019/6/8 17:00,12.92138182,133.1,100.0342543,27.7,64.5,1.9,116,0.203,6,17,8,2019,-1.707708688,0.832905179,0.75028044,2
2019/6/8 18:00,6.460690908,57.7,88.94186888,26.5,70.3,2.4,116,0.255,6,18,8,2019,-2.157105711,1.052090752,0.75028044,2
2019/6/9 7:00,15.7928,125.7,49.68253049,23.2,93.2,1.6,88,1.115,6,7,9,2019,-1.599025323,-0.055839195,0.75028044,2
2019/6/9 8:00,13.63923636,199.9,52.94738249,24.2,88.6,1,174,0.845,6,8,9,2019,-0.104528463,0.994521895,0.75028044,2
2019/6/9 9:00,30.50881818,310.4,59.96377253,25.4,82.9,0.9,134,0.777,6,9,9,2019,-0.64740582,0.625192533,0.75028044,2
2019/6/9 10:00,45.9426909,651,70.22473597,26.1,79,1,136,0.815,6,10,9,2019,-0.69465837,0.7193398,0.75028044,2
2019/6/9 11:00,16.86958182,783.8,87.9279397,27.4,74.1,1.2,113,1.084,6,11,9,2019,-1.104605824,0.468877354,0.75028044,2
2019/6/9 12:00,13.99816363,846.6,100.9265119,28,71.8,1.5,134,0.608,6,12,9,2019,-1.079009701,1.041987556,0.75028044,2
2019/6/9 14:00,7.537472726,648.2,120.0897737,29.7,64.7,0.8,91,0.426,6,14,9,2019,-0.799878156,0.013961925,0.75028044,2
2019/6/9 15:00,30.86774545,490.9,128.9717935,30.1,63,1,135,0.417,6,15,9,2019,-0.707106781,0.707106781,0.75028044,2
2019/6/9 16:00,23.6892,324.5,131.3038306,29.7,64.4,1.3,135,0.431,6,16,9,2019,-0.919238816,0.919238816,0.75028044,2
2019/6/9 17:00,14.35709091,133,126.6397563,29.2,65,1.6,113,0.403,6,17,9,2019,-1.472807766,0.625169806,0.75028044,2
2019/6/9 18:00,6.101763635,50.8,90.28025541,27.4,77.6,2.4,131,0.626,6,18,9,2019,-1.811302993,1.57454167,0.75028044,2
2019/6/10 6:00,10.04996363,105.6,38.14401626,23.6,96.5,0.7,0,1.698,6,6,10,2019,0,-0.7,0.75028044,2
2019/6/10 7:00,9.332109089,206.9,41.06413233,24.3,93.8,1.3,0,1.897,6,7,10,2019,0,-1.3,0.75028044,2
2019/6/10 8:00,14.71601818,398.8,47.45188626,25.1,90,1.3,360,1.679,6,8,10,2019,0,-1.3,0.75028044,2
2019/6/10 9:00,7.537472726,510.8,56.78003484,26.2,86,1.4,1,1.555,6,9,10,2019,-0.024433369,-1.399786773,0.75028044,2
2019/6/10 10:00,12.20352727,583.7,74.48323857,27.1,82.5,1.6,21,1.453,6,10,10,2019,-0.573388719,-1.493728682,0.75028044,2
2019/6/10 11:00,17.22850909,415.5,95.02544402,28.1,78.9,2.2,21,1.845,6,11,10,2019,-0.788409489,-2.053876938,0.75028044,2
2019/6/10 12:00,15.43387272,461.2,93.62622174,27.9,78.7,2.5,18,1.592,6,12,10,2019,-0.772542486,-2.377641291,0.75028044,2
2019/6/10 14:00,13.28030909,216.1,75.35521764,26.8,79.9,3.4,17,2.634,6,14,10,2019,-0.994063796,-3.25143617,0.75028044,2
2019/6/10 15:00,21.89456363,224,72.2728729,26.7,78.3,2.6,23,1.871,6,15,10,2019,-1.015900934,-2.393312619,0.75028044,2
2019/6/10 16:00,10.76781818,245.9,80.56681371,27.3,73,2.9,24,0.916,6,16,10,2019,-1.179536265,-2.649281827,0.75028044,2
2019/6/10 17:00,11.48567273,152.7,79.28926296,27.2,66.9,3.5,359,0.687,6,17,10,2019,0.061083423,-3.499466933,0.75028044,2
2019/6/10 18:00,5.742836363,51.1,75.15243182,26,67.1,2.8,20,0.809,6,18,10,2019,-0.957656401,-2.631139338,0.75028044,2
2019/6/11 7:00,11.48567273,373.1,62.01190946,21.6,83.6,2.7,4,0.643,6,7,11,2019,-0.188342479,-2.693422936,0.603774034,2
2019/6/11 8:00,5.38390909,473.8,64.32366807,22.8,79.3,2.6,19,0.541,6,8,11,2019,-0.846477202,-2.458348297,0.603774034,2
2019/6/11 9:00,5.38390909,533.4,68.44022058,23.5,74.8,2.6,1,0.518,6,9,11,2019,-0.045376257,-2.599604007,0.603774034,2
2019/6/11 10:00,6.819618181,738.6,74.40212421,24.2,71.1,3,2,0.677,6,10,11,2019,-0.10469849,-2.998172481,0.603774034,2
2019/6/11 11:00,11.8446,810.3,75.23354615,25.2,66.1,2.9,359,0.205,6,11,11,2019,0.050611979,-2.899558316,0.603774034,2
2019/6/11 12:00,8.973181817,749.7,80.83043533,26,62.2,2.8,359,0.204,6,12,11,2019,0.048866738,-2.799573546,0.603774034,2
2019/6/11 14:00,11.48567273,647,89.73273367,27.3,57.1,2.3,21,0.22,6,14,11,2019,-0.824246284,-2.147234981,0.603774034,2
2019/6/11 15:00,17.58743636,462.5,91.59836336,27.1,58,2.4,47,0.197,6,15,11,2019,-1.755248884,-1.636796064,0.603774034,2
2019/6/11 16:00,6.460690908,239.3,87.8873825,26.4,60.7,2.2,24,0.237,6,16,11,2019,-0.894820615,-2.009800007,0.603774034,2
2019/6/11 17:00,9.332109089,120.2,83.73027283,26,61.3,1.9,45,0.319,6,17,11,2019,-1.343502884,-1.343502884,0.603774034,2
2019/6/11 18:00,5.024981817,51.3,78.62006967,25.5,63.3,2.3,47,0.278,6,18,11,2019,-1.682113514,-1.568596228,0.603774034,2
2019/6/12 6:00,5.024981817,80.3,40.4760534,21.4,85.4,0.7,136,0.87,6,6,12,2019,-0.486260859,0.50353786,0.603774034,2
2019/6/12 7:00,10.76781818,149.8,43.74090541,21.8,83.1,1.3,114,0.419,6,7,12,2019,-1.187609095,0.528757636,0.603774034,2
2019/6/12 8:00,16.15172727,321.6,46.5190714,22.5,80.5,2,113,0.431,6,8,12,2019,-1.841009707,0.781462257,0.603774034,2
2019/6/12 9:00,16.86958182,402.2,52.54181082,23.2,75.9,1.7,111,0.539,6,9,12,2019,-1.587086725,0.609225514,0.603774034,2
2019/6/12 10:00,13.28030909,401.1,59.03095766,23.8,71.8,1.5,132,0.301,6,10,12,2019,-1.114717238,1.00369591,0.603774034,2
2019/6/12 11:00,23.33027272,420.1,64.64812536,24.5,67.3,1.3,88,0.375,6,11,12,2019,-1.299208075,-0.045369346,0.603774034,2
2019/6/12 12:00,26.91954545,415.3,72.71900176,25.1,64.5,2.2,69,0.82,6,12,12,2019,-2.053876938,-0.788409489,0.603774034,2
2019/6/12 14:00,17.94636363,435.6,90.34109114,26,62.3,1.6,156,0.679,6,14,12,2019,-0.650778629,1.461672732,0.603774034,2
2019/6/12 15:00,7.537472726,367.7,86.99512483,25.8,64.5,2.1,116,0.421,6,15,12,2019,-1.887467497,0.920579408,0.603774034,2
2019/6/12 16:00,11.12674545,291.6,81.37795707,25.4,65.6,2.4,156,0.264,6,16,12,2019,-0.976167943,2.192509098,0.603774034,2
2019/6/12 17:00,11.8446,159,78.62006967,25.1,64.4,2.2,132,0.407,6,17,12,2019,-1.634918616,1.472087334,0.603774034,2
2019/6/12 18:00,6.101763635,51.4,74.01683114,24.7,63.3,1.9,116,0.832,6,18,12,2019,-1.707708688,0.832905179,0.603774034,2
2019/6/13 7:00,8.614254544,115.4,53.63685434,21.7,85.2,3.6,89,0.58,6,7,13,2019,-3.599451703,-0.062828663,0.603774034,2
2019/6/13 8:00,12.20352727,152.5,56.39474175,22.3,82.4,3.4,112,0.612,6,8,13,2019,-3.152425106,1.273662418,0.603774034,2
2019/6/13 9:00,11.12674545,187.8,58.2198143,22.8,79.5,3.4,89,0.617,6,9,13,2019,-3.399482164,-0.059338182,0.603774034,2
2019/6/13 10:00,17.58743636,192.9,57.24644227,23,78.1,3.2,91,0.565,6,10,13,2019,-3.199512625,0.055847701,0.603774034,2
2019/6/13 11:00,11.48567273,283.7,52.7040395,23.3,75.8,3.3,90,0.724,6,11,13,2019,-3.3,-2.02E-16,0.603774034,2
2019/6/13 12:00,7.178545453,212.4,7.300290186,23.7,74.2,2.4,91,0.711,6,12,13,2019,-2.399634468,0.041885775,0.603774034,2
2019/6/13 14:00,29.07310909,84.8,64.70896114,22.7,81.7,2.2,115,0.42,6,14,13,2019,-1.993877131,0.929760176,0.603774034,2
2019/6/13 15:00,10.40889091,75.1,58.82817181,21.8,90.4,2,134,0.986,6,15,13,2019,-1.438679601,1.389316741,0.603774034,2
2019/6/13 19:00,5.38390909,32,55.60387696,21.8,83.6,2.5,88,2.042,6,19,13,2019,-2.498477068,-0.087248742,0.603774034,2
2019/6/14 5:00,9.691036362,65.6,43.96396983,18,93.7,0.7,360,1.219,6,5,14,2019,0,-0.7,0.603774034,2
2019/6/14 6:00,8.973181817,194.1,45.62681371,19.2,90.7,1.4,2,0.808,6,6,14,2019,-0.048859295,-1.399147158,0.603774034,2
2019/6/14 7:00,5.38390909,325.3,56.43529891,20.6,82.6,1.9,4,0.442,6,7,14,2019,-0.1325373,-1.895371695,0.603774034,2
2019/6/14 8:00,7.896399999,575.1,61.93079516,21.4,78.5,2,0,0.396,6,8,14,2019,0,-2,0.603774034,2
2019/6/14 9:00,12.20352727,529.5,63.37057462,22.5,73.6,2,19,0.392,6,9,14,2019,-0.651136309,-1.891037151,0.603774034,2
2019/6/14 10:00,14.35709091,521.8,67.60879865,23.6,69,1.8,21,0.537,6,10,14,2019,-0.645062309,-1.680444768,0.603774034,2
2019/6/14 11:00,14.71601818,508,73.87488105,24.7,63.7,2.2,338,0.518,6,11,14,2019,0.824134506,-2.03980448,0.603774034,2
2019/6/14 12:00,7.178545453,817.8,79.89762046,25.8,56.7,2.6,358,0.228,6,12,14,2019,0.090738691,-2.59841615,0.603774034,2
2019/6/14 14:00,8.255327271,647.9,86.20426005,27.2,50.6,2.4,22,0.197,6,14,14,2019,-0.899055824,-2.225241251,0.603774034,2
2019/6/14 15:00,6.101763635,332.7,82.29049335,27.5,48.5,2.8,20,0.241,6,15,14,2019,-0.957656401,-2.631139338,0.603774034,2
2019/6/14 16:00,10.04996363,297.5,76.99778294,27.6,46.7,2.4,20,0.128,6,16,14,2019,-0.820848344,-2.25526229,0.603774034,2
2019/6/14 17:00,20.81778181,167.9,73.46930937,27.2,46.8,2.3,22,0.18,6,17,14,2019,-0.861595165,-2.132522866,0.603774034,2
2019/6/14 18:00,7.178545453,58.2,66.12846203,26.2,46.6,2,23,0.43,6,18,14,2019,-0.781462257,-1.841009707,0.603774034,2
2019/6/15 5:00,10.40889091,62.8,31.37096923,20.4,89.8,0.3,0,2.554,6,5,15,2019,0,-0.3,0.603774034,2
2019/6/15 6:00,30.50881818,187.9,34.0477423,21.7,86.1,0.6,360,2.401,6,6,15,2019,0,-0.6,0.603774034,2
2019/6/15 7:00,42.35341817,361,44.00452698,23.5,79.5,0.8,177,4.625,6,7,15,2019,-0.041868765,0.798903628,0.603774034,2
2019/6/15 8:00,43.07127272,529.2,63.28946025,25.4,71.1,1.3,246,2.942,6,8,15,2019,1.187609095,0.528757636,0.603774034,2
2019/6/15 9:00,36.61058181,672.4,82.39188628,27.3,63.6,2,294,2.707,6,9,15,2019,1.827090915,-0.813473286,0.603774034,2
2019/6/15 10:00,30.1498909,763.4,102.7515845,28.8,56.8,2.3,315,2.295,6,10,15,2019,1.626345597,-1.626345597,0.603774034,2
2019/6/15 11:00,19.741,782.5,125.7880558,30.2,50.4,2.5,293,1.866,6,11,15,2019,2.301262134,-0.976827821,0.603774034,2
2019/6/15 12:00,22.25349091,754.4,133.6155891,31,46.8,2.4,295,1.37,6,12,15,2019,2.175138689,-1.014283828,0.603774034,2
2019/6/15 14:00,16.51065454,571.9,145.5799536,31.6,47.1,2,21,1.21,6,14,15,2019,-0.716735899,-1.867160853,0.603774034,2
2019/6/15 15:00,26.2016909,445.6,148.337841,31.7,46.5,1.9,22,1.07,6,15,15,2019,-0.711752527,-1.761649324,0.603774034,2
2019/6/15 16:00,41.27663636,279.7,154.624202,31.3,48.3,1.5,68,0.98,6,16,15,2019,-1.390775782,-0.56190989,0.603774034,2
2019/6/15 17:00,25.48383636,102.9,151.7852003,30.5,51.1,0.9,69,0.86,6,17,15,2019,-0.840222384,-0.322531155,0.603774034,2
2019/6/15 18:00,4.666054545,54.1,143.2884737,30.3,52,0.7,137,0.817,6,18,15,2019,-0.477398852,0.511947591,0.603774034,2
2019/6/16 5:00,8.255327271,49.1,72.25259432,24.5,79.7,1.3,111,2.971,6,5,16,2019,-1.213654554,0.465878334,0.603774034,2
2019/6/16 6:00,16.51065454,105.1,70.75197911,24.7,80.4,1.7,90,3.287,6,6,16,2019,-1.7,-1.04E-16,0.603774034,2
2019/6/16 7:00,24.40705454,177.6,71.21838655,25.1,80,1.9,87,2.851,6,7,16,2019,-1.897396116,-0.099438317,0.603774034,2
2019/6/16 8:00,34.81594545,189.9,75.45661057,25.6,78.8,1.6,112,2.836,6,8,16,2019,-1.483494167,0.599370549,0.603774034,2
2019/6/16 9:00,47.01947272,329.1,86.24481717,26.5,75.3,1.1,113,3.412,6,9,16,2019,-1.012555339,0.429804241,0.603774034,2
2019/6/16 10:00,30.86774545,260.4,102.9138132,27.5,71.6,1.2,111,3.076,6,10,16,2019,-1.120296512,0.430041539,0.603774034,2
2019/6/16 11:00,23.6892,385.2,117.636065,27.9,68.7,1.2,158,2.063,6,11,16,2019,-0.449527912,1.112620625,0.603774034,2
2019/6/16 12:00,20.81778181,331.2,128.6676147,29,64.8,1,115,1.201,6,12,16,2019,-0.906307787,0.422618262,0.603774034,2
2019/6/16 14:00,27.27847272,277,151.3999072,30.1,64.1,1.2,90,1.104,6,14,16,2019,-1.2,-7.35E-17,0.603774034,2
2019/6/16 15:00,31.58559999,271,152.7788509,30.5,61,0.7,133,0.984,6,15,16,2019,-0.511947591,0.477398852,0.603774034,2
2019/6/16 16:00,18.66421818,212.7,155.0906095,31,56.5,1.1,158,0.78,6,16,16,2019,-0.412067253,1.01990224,0.603774034,2
2019/6/16 17:00,15.7928,121.4,147.6686478,30.6,58.1,1.6,132,0.686,6,17,16,2019,-1.189031721,1.07060897,0.603774034,2
2019/6/16 18:00,4.666054545,52,130.5129658,30,57.8,1.7,131,0.919,6,18,16,2019,-1.283006286,1.115300349,0.603774034,2
2019/6/17 6:00,12.56245454,71.2,63.71531052,25.8,73,1.5,132,2.736,6,6,17,2019,-1.114717238,1.00369591,0.603774034,2
2019/6/17 7:00,14.35709091,167.7,67.44656995,26.3,68.2,1.4,113,2.809,6,7,17,2019,-1.288706795,0.54702358,0.603774034,2
2019/6/17 8:00,35.17487272,331.4,72.39454441,27.2,61.2,2,133,1.286,6,8,17,2019,-1.462707403,1.36399672,0.603774034,2
2019/6/17 9:00,28.71418181,550.3,77.8089263,28,57.1,2.8,134,1.324,6,9,17,2019,-2.014151441,1.945043437,0.603774034,2
2019/6/17 10:00,24.04812727,683.5,86.10286711,29.5,45.6,3,156,0.888,6,10,17,2019,-1.220209929,2.740636373,0.603774034,2
2019/6/17 11:00,49.8908909,686.2,93.88984334,30.3,39.7,3.7,157,0.448,6,11,17,2019,-1.445705175,3.405867958,0.603774034,2
2019/6/17 12:00,20.81778181,502.9,94.29541504,30.7,39.8,2.6,157,0.654,6,12,17,2019,-1.015900934,2.393312619,0.603774034,2
2019/6/17 14:00,27.99632727,208,100.4195473,30.3,39,3.1,157,0.34,6,14,17,2019,-1.211266498,2.853565046,0.603774034,2
2019/6/17 15:00,39.84092727,236.1,97.78333144,29.7,43.6,2.5,132,0.641,6,15,17,2019,-1.857862064,1.672826516,0.603774034,2
2019/6/17 16:00,14.35709091,173.7,90.25997683,29.1,47.6,2.9,158,1.007,6,16,17,2019,-1.086359121,2.688833178,0.603774034,2
2019/6/17 18:00,6.819618181,37.9,70.0016715,27.4,58.3,2.1,159,4.192,6,18,17,2019,-0.752572694,1.960518896,0.603774034,2
2019/6/18 7:00,5.38390909,37.2,34.71693559,22.3,100,1.9,154,0.37,6,7,18,2019,-0.832905179,1.707708688,0.603774034,2
2019/6/18 8:00,10.04996363,60,32.40517703,22.5,100,1.9,155,0.755,6,8,18,2019,-0.802974697,1.721984795,0.603774034,2
2019/6/18 9:00,25.12490909,87.5,32.99325595,22.6,100,1.3,161,0.807,6,9,18,2019,-0.423238601,1.229174148,0.603774034,2
2019/6/19 5:00,12.56245454,42.1,30.39759721,22.9,100,1.3,294,5.464,6,5,19,2019,1.187609095,-0.528757636,0.528826293,2
2019/6/19 6:00,16.51065454,87.2,30.82344748,23,100,1.2,339,4.65,6,6,19,2019,0.430041539,-1.120296512,0.528826293,2
2019/6/19 7:00,18.30529091,101.8,35.40640743,23.2,100,1.6,21,2.594,6,7,19,2019,-0.573388719,-1.493728682,0.528826293,2
2019/6/19 8:00,16.86958182,93.1,41.93611144,23.2,99.6,1.5,45,2.099,6,8,19,2019,-1.060660172,-1.060660172,0.528826293,2
2019/6/19 9:00,29.79096363,121.6,48.68887988,23.6,96.5,1.8,48,0.864,6,9,19,2019,-1.337660686,-1.204435091,0.528826293,2
2019/6/19 16:00,5.38390909,65.1,72.2931515,25.1,85,1.8,19,1.612,6,16,19,2019,-0.586022678,-1.701933436,0.528826293,2
2019/6/19 17:00,16.51065454,56.1,74.36156706,25,85.2,1.3,20,0.685,6,17,19,2019,-0.444626186,-1.221600407,0.528826293,2
2019/6/19 18:00,10.76781818,38,63.91809636,25,85.2,1.7,69,3.213,6,18,19,2019,-1.587086725,-0.609225514,0.528826293,2
2019/6/19 20:00,5.024981817,30.5,49.45946604,24.6,85.8,2,69,1.641,6,20,19,2019,-1.867160853,-0.716735899,0.528826293,2
2019/6/20 5:00,7.178545453,74.2,40.37466049,22.7,93.8,1.7,89,1.087,6,5,20,2019,-1.699741082,-0.029669091,0.528826293,2
2019/6/20 6:00,8.255327271,87.8,45.8904353,23.1,90.1,2.1,111,0.951,6,6,20,2019,-1.960518896,0.752572694,0.528826293,2
2019/6/20 7:00,14.35709091,94.3,45.38347071,23.2,89.2,1.7,113,0.726,6,7,20,2019,-1.564858251,0.664242918,0.528826293,2
2019/6/20 8:00,22.61241818,179.2,45.99182822,23.5,89.4,2.4,92,0.794,6,8,20,2019,-2.398537985,0.083758792,0.528826293,2
2019/6/20 9:00,21.17670909,93,48.83082997,23.7,87.7,2.2,86,0.751,6,9,20,2019,-2.194640911,-0.153464242,0.528826293,2
2019/6/20 10:00,35.17487272,74.9,48.08052235,23.3,92.6,2,114,1.137,6,10,20,2019,-1.827090915,0.813473286,0.528826293,2
2019/6/20 11:00,20.45885454,240.7,48.03996519,23.4,96.4,1.9,113,2.556,6,11,20,2019,-1.748959222,0.742389144,0.528826293,2
2019/6/20 12:00,10.40889091,280.8,50.59506676,23.9,93.1,2,114,1.528,6,12,20,2019,-1.827090915,0.813473286,0.528826293,2
2019/6/20 14:00,15.43387272,110.8,49.80420199,23.7,94.5,1.7,89,1.269,6,14,20,2019,-1.699741082,-0.029669091,0.528826293,2
2019/6/20 15:00,14.71601818,60.9,48.48609404,22.9,99.3,1.4,114,2.617,6,15,20,2019,-1.278963641,0.5694313,0.528826293,2
2019/6/20 16:00,19.741,41.2,48.68887986,22.5,100,2.4,88,1.48,6,16,20,2019,-2.398537985,-0.083758792,0.528826293,2
2019/6/20 17:00,10.76781818,46.7,49.25668022,22.3,100,2.5,89,2.302,6,17,20,2019,-2.499619238,-0.043631016,0.528826293,2
2019/6/20 18:00,13.28030909,33.7,49.17556588,22.2,99.5,2.2,89,1.8,6,18,20,2019,-2.199664929,-0.038395294,0.528826293,2
2019/6/20 19:00,12.20352727,30.8,42.86892629,22.1,100,1.6,90,5.455,6,19,20,2019,-1.6,-9.80E-17,0.528826293,2
2019/6/20 20:00,8.255327271,31.1,37.83983748,22.2,100,1.8,112,2.989,6,20,20,2019,-1.668930938,0.674291868,0.528826293,2
2019/6/21 6:00,6.460690908,43.9,39.90825306,21.8,100,2.2,66,0.341,6,6,21,2019,-2.009800007,-0.894820615,0.528826293,2
2019/6/21 7:00,12.56245454,78.5,39.23905978,22.2,100,2,70,1.66,6,7,21,2019,-1.879385242,-0.684040287,0.528826293,2
2019/6/21 8:00,23.33027272,148.9,41.55081835,22.8,98.9,2.9,48,1.125,6,8,21,2019,-2.155119994,-1.940478758,0.528826293,2
2019/6/21 9:00,22.61241818,216.7,41.4899826,23.5,97.4,2.9,48,0.581,6,9,21,2019,-2.155119994,-1.940478758,0.528826293,2
2019/6/21 10:00,31.58559999,99.2,40.51661057,23.6,97.1,2,66,2.215,6,10,21,2019,-1.827090915,-0.813473286,0.528826293,2
2019/6/21 11:00,24.04812727,93.2,45.95127105,24.6,90,2.4,68,1.052,6,11,21,2019,-2.225241251,-0.899055824,0.528826293,2
2019/6/21 12:00,11.48567273,207,51.36565296,25.7,83.4,2.4,46,0.723,6,12,21,2019,-1.726415521,-1.667180089,0.528826293,2
2019/6/21 14:00,10.04996363,482,61.09937324,27.6,74.3,2.6,67,0.541,6,14,21,2019,-2.393312619,-1.015900934,0.528826293,2
2019/6/21 15:00,21.17670909,398.1,59.74070809,27.7,72.9,2.7,45,0.431,6,15,21,2019,-1.909188309,-1.909188309,0.528826293,2
2019/6/21 16:00,15.43387272,247.1,58.34148583,27.5,71.5,2.4,62,0.467,6,16,21,2019,-2.119074223,-1.126731751,0.528826293,2
2019/6/21 17:00,13.99816363,168.5,59.39597216,27.2,72.6,2.6,44,0.456,6,17,21,2019,-1.806111763,-1.870283481,0.528826293,2
2019/6/21 18:00,12.20352727,63.9,54.24521187,26,78.1,2.4,46,0.475,6,18,21,2019,-1.726415521,-1.667180089,0.528826293,2
2019/6/21 19:00,5.38390909,31.6,47.81690077,25.1,82.3,2.2,47,0.883,6,19,21,2019,-1.608978144,-1.500396392,0.528826293,2
2019/6/22 6:00,5.38390909,97.4,42.58502614,21.7,94.2,2.2,46,0.442,6,6,22,2019,-1.582547561,-1.528248415,0.528826293,2
2019/6/22 7:00,7.896399999,188.5,44.45065585,23,85.4,2.4,24,0.299,6,7,22,2019,-0.976167943,-2.192509098,0.528826293,2
2019/6/23 5:00,6.460690908,64.7,47.73578644,20.1,95.9,1.2,23,1.351,6,5,23,2019,-0.468877354,-1.104605824,0.528826293,2
2019/6/23 6:00,5.024981817,190.7,49.58113757,21.4,89.8,1.6,47,0.803,6,6,23,2019,-1.170165923,-1.091197376,0.528826293,2
2019/6/23 7:00,10.04996363,287.7,50.5545096,21.8,87.3,2.6,21,0.377,6,7,23,2019,-0.931756669,-2.427309109,0.528826293,2
2019/6/23 8:00,8.255327271,458.4,51.99428905,22.6,84.2,2.3,2,0.47,6,8,23,2019,-0.080268842,-2.298598902,0.528826293,2
2019/6/23 9:00,8.614254544,540.7,54.71161928,23.6,79,2.7,19,0.438,6,9,23,2019,-0.879034017,-2.552900154,0.528826293,2
2019/6/23 10:00,6.819618181,762,58.90928615,24.3,75.6,2.4,0,0.236,6,10,23,2019,0,-2.4,0.528826293,2
2019/6/23 11:00,5.742836363,663,65.33759727,25.5,69.1,2.7,20,0.098,6,11,23,2019,-0.923454387,-2.537170076,0.528826293,2
2019/6/23 12:00,10.40889091,650.1,69.55554272,26.4,64.1,3.1,5,0.18,6,12,23,2019,-0.270182803,-3.088203564,0.528826293,2
2019/6/23 16:00,6.819618181,350.8,72.47565879,27.4,56.8,2.7,2,0.175,6,16,23,2019,-0.094228641,-2.698355233,0.528826293,2
2019/6/23 17:00,13.63923636,194.1,69.27164252,26.8,60.1,2.2,23,0.118,6,17,23,2019,-0.859608483,-2.025110678,0.528826293,2
2019/6/23 18:00,16.86958182,68.3,68.72412073,26,61.6,1.7,22,8.439,6,18,23,2019,-0.636831209,-1.576212553,0.528826293,2
2019/6/23 19:00,8.614254544,31.9,62.2146953,25,71.1,1.9,46,0.321,6,19,23,2019,-1.366745621,-1.319850904,0.528826293,2
2019/6/24 6:00,5.38390909,149.6,46.41767849,22,91.1,1.9,115,1.178,6,6,24,2019,-1.721984795,0.802974697,0.528826293,2
2019/6/24 7:00,10.76781818,273.4,51.50760304,22.8,85.8,3.1,113,1.345,6,7,24,2019,-2.853565046,1.211266498,0.528826293,2
